Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,price/km,luxury,eco,relative_age
42,89,2010,10,211000.0,1400.0,3,0,5699.0,12,17583.333333333332,0.02700947867298578,0,0,1
40,24,2011,4,168000.0,1400.0,0,0,8799.0,11,15272.727272727272,0.052375,0,0,1
3,102,2016,10,88000.0,1400.0,4,0,7799.0,6,14666.666666666666,0.088625,0,0,0
45,102,2008,7,288000.0,3000.0,0,0,9988.0,14,20571.42857142857,0.034680555555555555,0,0,1
23,79,2009,9,267000.0,3200.0,0,0,15499.0,13,20538.46153846154,0.058048689138576776,1,0,1
2,130,2005,9,185000.0,3000.0,4,0,10500.0,17,10882.35294117647,0.05675675675675676,0,0,1
25,72,2008,10,116000.0,1500.0,4,0,5399.0,14,8285.714285714286,0.04654310344827586,0,0,1
2,6,1998,10,368000.0,1600.0,3,1,2500.0,24,15333.333333333334,0.006793478260869565,0,0,1
42,102,2011,7,200000.0,2000.0,0,1,16990.0,11,18181.81818181818,0.08495,0,0,1
14,108,2013,3,189000.0,2200.0,0,0,16500.0,9,21000.0,0.0873015873015873,1,0,0
23,48,2018,10,198000.0,2200.0,0,0,26999.0,4,49500.0,0.13635858585858585,1,0,0
34,86,2015,11,175000.0,2000.0,0,0,14950.0,7,25000.0,0.08542857142857142,0,0,0
20,49,2013,10,120300.0,2500.0,2,0,17500.0,9,13366.666666666666,0.14546965918536992,1,1,0
14,122,2016,9,178010.0,1600.0,4,0,14990.0,6,29668.33333333333,0.08420875231728554,0,0,0
42,66,1991,10,200000.0,1300.0,4,1,850.0,31,6451.612903225807,0.00425,0,0,1
2,9,2012,11,151000.0,2000.0,0,0,14500.0,10,15100.0,0.09602649006622517,0,0,0
7,102,2001,10,123158.0,1800.0,3,1,2550.0,21,5864.666666666667,0.020705110508452557,0,0,1
42,125,1996,10,243518.0,1800.0,4,1,1299.0,26,9366.076923076924,0.0053343079361689895,0,0,1
11,54,2019,10,12000.0,1500.0,4,0,13500.0,3,4000.0,1.125,0,0,0
17,102,2005,9,320000.0,3700.0,3,0,7000.0,17,18823.529411764703,0.021875,0,0,1
28,23,2013,11,165000.0,1300.0,0,1,6100.0,9,18333.33333333333,0.03696969696969697,0,0,0
42,121,2002,6,210000.0,2500.0,0,1,9400.0,20,10500.0,0.04476190476190476,0,0,1
6,47,2012,9,96000.0,1500.0,0,1,7300.0,10,9600.0,0.07604166666666666,0,0,0
6,78,2016,11,160000.0,1500.0,0,1,7200.0,6,26666.666666666668,0.045,0,0,0
32,102,1996,4,202000.0,1600.0,4,1,1500.0,26,7769.2307692307695,0.007425742574257425,0,0,1
25,102,1999,10,191000.0,1800.0,4,0,2000.0,23,8304.347826086956,0.010471204188481676,0,0,1
11,52,2015,11,139000.0,1000.0,4,1,6800.0,7,19857.14285714286,0.04892086330935252,0,0,0
40,93,2013,4,156500.0,1800.0,2,0,7999.0,9,17388.88888888889,0.05111182108626198,0,1,0
43,102,2007,10,265000.0,2400.0,0,0,7122.0,15,17666.666666666668,0.026875471698113208,0,0,1
34,50,2009,4,160000.0,1400.0,0,1,4900.0,13,12307.692307692309,0.030625,0,0,1
40,44,2007,11,228000.0,1400.0,0,1,5300.0,15,15200.0,0.02324561403508772,0,0,1
44,102,2006,3,148000.0,2000.0,4,1,2950.0,16,9250.0,0.019932432432432434,0,0,1
40,24,2009,6,260180.0,1400.0,0,1,6500.0,13,20013.846153846152,0.024982704281651166,0,0,1
29,1,2005,4,209000.0,1100.0,4,1,2500.0,17,12294.117647058823,0.011961722488038277,0,0,1
40,38,2017,10,47060.0,2500.0,2,0,15750.0,5,9412.0,0.33467913302167446,1,1,0
42,102,2000,10,305000.0,2000.0,4,1,2800.0,22,13863.636363636364,0.009180327868852459,0,0,1
33,64,2011,2,185000.0,1400.0,4,0,6400.0,11,16818.18181818182,0.034594594594594595,0,0,1
3,28,2011,10,130000.0,1200.0,4,1,3600.0,11,11818.181818181818,0.027692307692307693,0,0,1
28,43,2007,1,175000.0,1300.0,0,1,4200.0,15,11666.666666666666,0.024,0,0,1
43,102,1986,10,142000.0,2000.0,4,1,750.0,36,3944.444444444444,0.00528169014084507,0,0,1
23,105,1998,10,340000.0,2996.0,0,0,11500.0,24,14166.666666666666,0.033823529411764704,0,0,1
2,12,1997,10,42141.0,2800.0,3,1,3800.0,25,1685.64,0.09017346527135094,0,0,1
3,28,2010,10,182134.0,1200.0,4,1,2450.0,12,15177.833333333334,0.013451634510854646,0,0,1
42,61,2011,4,155000.0,1400.0,4,0,7500.0,11,14090.90909090909,0.04838709677419355,0,0,1
42,119,2011,6,161000.0,1390.0,4,1,8200.0,11,14636.363636363636,0.05093167701863354,0,0,1
42,89,2006,10,190000.0,2000.0,4,1,5850.0,16,11875.0,0.030789473684210526,0,0,1
2,9,1993,10,22000.0,2000.0,4,1,2800.0,29,758.6206896551724,0.12727272727272726,0,0,1
6,78,2010,11,187000.0,1600.0,4,1,3900.0,12,15583.333333333334,0.02085561497326203,0,0,1
42,102,2015,7,40000.0,2000.0,0,0,9850.0,7,5714.285714285715,0.24625,0,0,0
27,83,2016,4,123000.0,1400.0,4,0,3900.0,6,20500.0,0.03170731707317073,0,0,0
43,133,2008,9,190000.0,2400.0,0,0,9799.0,14,13571.42857142857,0.05157368421052631,0,0,1
25,102,2008,9,190000.0,2500.0,3,1,7899.0,14,13571.42857142857,0.04157368421052632,0,0,1
42,111,2008,6,190000.0,1900.0,0,1,5999.0,14,13571.42857142857,0.031573684210526316,0,0,1
13,35,2006,9,123000.0,2200.0,0,1,6650.0,16,7687.5,0.0540650406504065,0,0,1
40,103,2012,9,120000.0,2200.0,0,1,8950.0,10,12000.0,0.07458333333333333,0,0,0
2,130,2006,3,190000.0,3000.0,0,0,9899.0,16,11875.0,0.0521,0,0,1
34,50,2006,11,340158.0,1400.0,0,1,2950.0,16,21259.875,0.0086724404541419,0,0,1
34,115,2014,10,290000.0,2000.0,0,0,11500.0,8,36250.0,0.039655172413793106,0,0,0
43,102,1993,10,192505.0,2000.0,3,1,500.0,29,6638.103448275862,0.00259733513415236,0,0,1
10,102,2011,4,174000.0,1300.0,0,1,4700.0,11,15818.181818181818,0.027011494252873563,0,0,1
2,9,2012,10,190000.0,2000.0,4,0,15000.0,10,19000.0,0.07894736842105263,0,0,0
40,25,2013,10,141000.0,2500.0,2,0,16250.0,9,15666.666666666666,0.11524822695035461,1,1,0
30,39,2011,3,156734.0,3000.0,0,0,27500.0,11,14248.545454545454,0.17545650592723977,1,0,1
11,52,2015,11,183900.0,1500.0,0,1,8450.0,7,26271.42857142857,0.04594888526373029,0,0,0
42,61,2011,4,125300.0,1400.0,4,1,7400.0,11,11390.90909090909,0.05905826017557861,0,0,1
23,48,2005,10,30000.0,1800.0,3,1,7999.0,17,1764.7058823529412,0.26663333333333333,0,0,1
1,17,2017,10,52215.0,2000.0,4,0,24100.0,5,10443.0,0.4615531935267643,0,0,0
40,44,2007,10,162000.0,1398.0,3,1,5200.0,15,10800.0,0.03209876543209877,0,0,1
31,81,2016,4,173000.0,1500.0,0,1,8499.0,6,28833.33333333333,0.049127167630057804,0,0,0
2,12,2010,10,223000.0,3000.0,0,0,17499.0,12,18583.33333333333,0.07847085201793721,1,0,1
41,102,2006,10,71000.0,1600.0,4,1,2200.0,16,4437.5,0.030985915492957747,0,0,1
6,77,2008,10,400000.0,1400.0,3,1,1600.0,14,28571.42857142857,0.004,0,0,1
31,69,2008,6,184000.0,1461.0,0,1,3200.0,14,13142.857142857143,0.017391304347826087,0,0,1
31,102,2013,0,103000.0,1200.0,4,1,4700.0,9,11444.444444444443,0.04563106796116505,0,0,0
43,102,2009,11,188000.0,2400.0,0,0,11500.0,13,14461.53846153846,0.061170212765957445,0,0,1
11,84,2017,11,183000.0,1499.0,0,1,10800.0,5,36600.0,0.05901639344262295,0,0,0
4,102,2005,6,128000.0,3300.0,3,0,9000.0,17,7529.411764705882,0.0703125,0,0,1
27,96,2015,3,156000.0,1500.0,0,1,11600.0,7,22285.714285714286,0.07435897435897436,0,0,0
40,24,2015,11,166000.0,1800.0,2,0,11999.0,7,23714.285714285717,0.07228313253012048,0,1,0
27,92,2005,11,245000.0,1800.0,3,1,3800.0,17,14411.764705882351,0.015510204081632653,0,0,1
19,100,2014,9,120000.0,3000.0,4,0,31000.0,8,15000.0,0.25833333333333336,1,0,0
42,66,2015,10,68000.0,2000.0,4,0,9100.0,7,9714.285714285714,0.1338235294117647,0,0,0
42,61,1997,10,280000.0,1600.0,4,1,1300.0,25,11200.0,0.004642857142857143,0,0,1
34,86,2012,10,160000.0,1200.0,4,1,6850.0,10,16000.0,0.0428125,0,0,0
31,81,2009,11,215000.0,1500.0,0,1,4990.0,13,16538.46153846154,0.023209302325581396,0,0,1
34,115,2015,10,170000.0,2000.0,0,0,17490.0,7,24285.714285714286,0.10288235294117647,0,0,0
34,115,2013,10,220000.0,2000.0,0,0,13490.0,9,24444.444444444445,0.06131818181818182,0,0,0
6,77,2007,10,122000.0,1390.0,3,1,2850.0,15,8133.333333333333,0.02336065573770492,0,0,1
40,44,2007,10,26064.0,1400.0,0,0,5200.0,15,1737.6,0.19950890116635972,0,0,1
39,102,2017,10,37000.0,0.0,1,0,37000.0,5,7400.0,1.0,1,1,0
3,102,2009,10,143000.0,2000.0,4,1,4450.0,13,11000.0,0.031118881118881118,0,0,1
11,70,2017,3,153800.0,1500.0,0,1,14950.0,5,30760.0,0.09720416124837451,0,0,0
45,102,2012,9,10000.0,2300.0,3,0,9990.0,10,1000.0,0.999,0,0,0
14,108,2016,9,133000.0,2000.0,0,0,18999.0,6,22166.666666666668,0.14284962406015037,0,0,0
18,114,2017,3,120000.0,2000.0,0,0,16900.0,5,24000.0,0.14083333333333334,0,0,0
18,113,2015,9,127000.0,2000.0,0,0,20990.0,7,18142.85714285714,0.1652755905511811,0,0,0
40,44,2006,11,2800.0,1400.0,3,1,4700.0,16,175.0,1.6785714285714286,0,0,1
40,103,2006,9,260000.0,2000.0,4,0,7000.0,16,16250.0,0.026923076923076925,0,0,1
18,104,2004,11,157258.0,1300.0,4,1,1050.0,18,8736.555555555555,0.006676925816174694,0,0,1
27,96,2008,9,189000.0,1500.0,0,1,6200.0,14,13500.0,0.0328042328042328,0,0,1
34,86,2014,4,184000.0,1400.0,4,1,8450.0,8,23000.0,0.04592391304347826,0,0,0
31,81,2009,11,232000.0,1500.0,0,1,4990.0,13,17846.153846153848,0.021508620689655172,0,0,1
34,86,2011,10,170000.0,1200.0,4,1,5490.0,11,15454.545454545454,0.03229411764705882,0,0,1
2,9,1995,10,325700.0,2000.0,4,1,3500.0,27,12062.962962962964,0.010746085354620816,0,0,1
2,130,2002,9,32580.0,3000.0,0,0,9500.0,20,1629.0,0.29158993247391035,0,0,1
18,104,2013,4,182500.0,1400.0,0,1,6400.0,9,20277.777777777777,0.03506849315068493,0,0,0
29,7,2003,4,265000.0,1600.0,4,1,1950.0,19,13947.368421052632,0.007358490566037735,0,0,1
42,89,2011,11,198000.0,1395.0,4,0,7600.0,11,18000.0,0.03838383838383838,0,0,1
23,48,2013,10,207000.0,2200.0,0,0,18700.0,9,23000.0,0.09033816425120773,1,0,0
43,133,2013,9,219000.0,2400.0,0,0,19999.0,9,24333.33333333333,0.09131963470319635,1,0,0
6,47,2011,9,137000.0,1500.0,0,1,6990.0,11,12454.545454545454,0.05102189781021898,0,0,1
29,7,2005,4,185000.0,1600.0,4,1,3750.0,17,10882.35294117647,0.02027027027027027,0,0,1
31,81,2010,11,250999.0,1500.0,0,1,4999.0,12,20916.58333333333,0.019916414009617567,0,0,1
43,102,2013,11,273000.0,2400.0,5,0,13700.0,9,30333.33333333333,0.050183150183150185,1,1,0
40,44,2006,11,250000.0,1400.0,0,1,5490.0,16,15625.0,0.02196,0,0,1
42,61,1996,4,235689.0,1400.0,4,1,1500.0,26,9064.96153846154,0.00636431908150147,0,0,1
28,23,2006,4,260000.0,1300.0,0,1,3900.0,16,16250.0,0.015,0,0,1
19,53,2013,9,190000.0,2200.0,0,0,13999.0,9,21111.11111111111,0.07367894736842105,1,0,0
2,6,2000,10,258750.0,1985.0,4,1,3500.0,22,11761.363636363636,0.01352657004830918,0,0,1
2,9,2012,10,126000.0,2000.0,4,0,14500.0,10,12600.0,0.11507936507936507,0,0,0
2,6,2015,10,142000.0,2000.0,4,0,13500.0,7,20285.714285714286,0.09507042253521127,0,0,0
34,102,2013,3,181000.0,1400.0,4,1,7499.0,9,20111.11111111111,0.04143093922651934,0,0,0
40,103,2018,3,62000.0,2500.0,2,0,19990.0,4,15500.0,0.3224193548387097,1,1,0
31,68,2018,3,93000.0,1500.0,0,0,15990.0,4,23250.0,0.17193548387096774,0,0,0
31,116,2016,10,129000.0,1600.0,0,0,14990.0,6,21500.0,0.1162015503875969,0,0,0
31,68,2019,3,98000.0,1500.0,0,0,15990.0,3,32666.666666666668,0.16316326530612246,0,0,0
23,31,2016,10,30000.0,3000.0,4,0,38500.0,6,5000.0,1.2833333333333334,1,0,0
37,102,2014,3,174000.0,2000.0,3,0,11490.0,8,21750.0,0.06603448275862069,0,0,0
31,68,2017,3,136000.0,1500.0,0,0,12990.0,5,27200.0,0.09551470588235295,0,0,0
31,69,2014,6,195000.0,1500.0,0,1,7490.0,8,24375.0,0.03841025641025641,0,0,0
28,43,1996,6,111111.0,1700.0,0,1,1300.0,26,4273.5,0.0117000117000117,0,0,1
34,115,2014,10,156000.0,1600.0,0,0,13500.0,8,19500.0,0.08653846153846154,0,0,0
14,122,2014,3,88210.0,2000.0,4,0,12750.0,8,11026.25,0.1445414352114273,0,0,0
2,130,2010,11,150000.0,3000.0,4,0,18000.0,12,12500.0,0.12,1,0,1
31,69,2008,1,280000.0,1500.0,0,1,2950.0,14,20000.0,0.010535714285714285,0,0,1
40,93,2008,4,136249.0,1500.0,3,0,5699.0,14,9732.07142857143,0.041827829929027005,0,0,1
40,44,2006,4,156000.0,1400.0,4,1,4700.0,16,9750.0,0.03012820512820513,0,0,1
5,34,2008,4,111111.0,1400.0,0,1,3400.0,14,7936.5,0.0306000306000306,0,0,1
40,103,2000,9,288002.0,2000.0,3,0,4850.0,22,13091.0,0.01684016083221644,0,0,1
13,41,2002,4,172000.0,1600.0,4,1,2800.0,20,8600.0,0.01627906976744186,0,0,1
40,26,2007,4,243000.0,1800.0,4,1,4900.0,15,16200.0,0.020164609053497942,0,0,1
23,48,2011,10,180000.0,3000.0,0,0,6950.0,11,16363.636363636364,0.03861111111111111,0,0,1
31,81,2007,4,270000.0,1500.0,0,1,2150.0,15,18000.0,0.007962962962962963,0,0,1
18,114,2013,3,71000.0,1600.0,4,1,11950.0,9,7888.888888888889,0.16830985915492958,0,0,0
22,10,2019,10,21000.0,2000.0,4,0,21500.0,3,7000.0,1.0238095238095237,0,0,0
40,26,2006,11,275000.0,1779.0,3,1,5100.0,16,17187.5,0.018545454545454546,0,0,1
25,72,2007,10,262000.0,1600.0,3,1,3200.0,15,17466.666666666668,0.012213740458015267,0,0,1
2,130,2006,10,160000.0,3000.0,0,0,8700.0,16,10000.0,0.054375,0,0,1
2,130,2016,9,83000.0,2000.0,5,0,38500.0,6,13833.333333333334,0.463855421686747,0,1,0
40,93,2014,4,273000.0,1800.0,2,0,8499.0,8,34125.0,0.03113186813186813,0,1,0
13,102,2018,4,45520.0,2000.0,5,0,18999.0,4,11380.0,0.41737697715289984,0,1,0
1,15,2014,10,118500.0,2000.0,4,0,13500.0,8,14812.5,0.11392405063291139,0,0,0
42,66,2019,10,51900.0,1400.0,4,0,12999.0,3,17300.0,0.25046242774566474,0,0,0
14,108,2019,9,26000.0,2000.0,0,0,25999.0,3,8666.666666666666,0.9999615384615385,0,0,0
2,102,2013,10,129000.0,3000.0,4,0,33000.0,9,14333.333333333334,0.2558139534883721,1,0,0
14,122,2017,3,57000.0,1700.0,0,0,17499.0,5,11400.0,0.307,0,0,0
2,12,2005,10,372000.0,3000.0,0,0,10699.0,17,21882.352941176472,0.028760752688172044,0,0,1
14,122,2015,3,67000.0,1600.0,4,0,13999.0,7,9571.42857142857,0.20894029850746268,0,0,0
2,9,2001,10,331000.0,3000.0,3,0,5499.0,21,15761.90476190476,0.016613293051359515,0,0,1
34,115,2015,10,157000.0,2000.0,0,0,20999.0,7,22428.571428571428,0.1337515923566879,0,0,0
40,102,2017,11,62400.0,1800.0,2,0,14999.0,5,12480.0,0.24036858974358974,0,1,0
2,129,2013,9,120000.0,2000.0,0,0,17999.0,9,13333.333333333334,0.14999166666666666,0,0,0
43,132,2013,9,207000.0,2400.0,0,0,17999.0,9,23000.0,0.08695169082125603,1,0,0
11,54,2013,10,162000.0,2000.0,2,0,11999.0,9,18000.0,0.0740679012345679,0,1,0
11,54,2013,10,210000.0,2000.0,5,0,11999.0,9,23333.33333333333,0.05713809523809524,0,1,0
11,54,2017,10,105000.0,2000.0,2,0,14999.0,5,21000.0,0.14284761904761906,0,1,0
38,102,2017,4,64000.0,1400.0,4,0,13999.0,5,12800.0,0.218734375,0,0,0
2,102,2006,2,116000.0,5000.0,4,0,21999.0,16,7250.0,0.18964655172413794,1,0,1
2,9,2011,10,192000.0,2000.0,0,0,17999.0,11,17454.545454545456,0.09374479166666666,0,0,1
20,49,2012,10,339000.0,2500.0,2,0,16499.0,10,33900.0,0.04866961651917404,1,1,0
11,102,2014,2,114000.0,2300.0,4,0,20000.0,8,14250.0,0.17543859649122806,1,0,0
28,82,2011,6,145000.0,1248.0,0,1,6500.0,11,13181.818181818182,0.04482758620689655,0,0,1
14,122,2015,3,104000.0,2000.0,4,0,13999.0,7,14857.142857142857,0.13460576923076922,0,0,0
11,70,2018,3,52000.0,1500.0,4,0,12999.0,4,13000.0,0.24998076923076923,0,0,0
19,53,2013,9,138000.0,2000.0,4,0,15999.0,9,15333.333333333334,0.11593478260869565,0,0,0
2,9,2010,10,256000.0,3000.0,0,0,19999.0,12,21333.33333333333,0.07812109375,1,0,1
42,66,2018,10,36000.0,1400.0,4,0,11999.0,4,9000.0,0.3333055555555556,0,0,0
18,104,2005,11,201200.0,150.0,4,1,1450.0,17,11835.29411764706,0.00720675944333996,0,0,1
31,81,2016,4,173523.0,1500.0,0,1,8500.0,6,28920.5,0.04898486079655147,0,0,0
42,91,2000,4,178504.0,1400.0,4,1,1300.0,22,8113.818181818182,0.007282749966387308,0,0,1
43,133,2012,3,186000.0,2400.0,0,0,18900.0,10,18600.0,0.10161290322580645,1,0,0
40,134,2009,4,156000.0,1000.0,4,1,3500.0,13,12000.0,0.022435897435897436,0,0,1
31,71,2011,11,255000.0,1500.0,0,1,5500.0,11,23181.81818181818,0.021568627450980392,0,0,1
34,101,2016,4,230000.0,1400.0,0,1,7150.0,6,38333.333333333336,0.03108695652173913,0,0,0
23,57,2014,3,54000.0,2200.0,0,0,18900.0,8,6750.0,0.35,1,0,0
23,48,2006,10,358443.0,2200.0,0,0,8000.0,16,22402.6875,0.02231875081951663,0,0,1
42,89,2012,11,166000.0,1400.0,3,0,8450.0,10,16600.0,0.05090361445783133,0,0,0
11,51,2010,4,119031.0,1400.0,4,0,6500.0,12,9919.25,0.054607623224202095,0,0,1
28,135,2008,6,339000.0,1700.0,0,1,6499.0,14,24214.285714285717,0.019171091445427727,0,0,1
40,24,2007,4,224000.0,1400.0,0,0,6499.0,15,14933.333333333334,0.029013392857142856,0,0,1
40,73,2011,9,200000.0,2700.0,3,0,22999.0,11,18181.81818181818,0.114995,1,0,1
34,115,2011,10,250000.0,2000.0,0,1,10750.0,11,22727.272727272728,0.043,0,0,1
11,70,2018,3,143000.0,1500.0,0,1,14750.0,4,35750.0,0.10314685314685315,0,0,0
23,48,2015,10,197000.0,2000.0,3,0,15950.0,7,28142.85714285714,0.08096446700507615,0,0,0
23,48,2003,10,259000.0,2700.0,0,0,7750.0,19,13631.578947368422,0.029922779922779922,0,0,1
28,124,2002,10,260000.0,2200.0,0,0,4450.0,20,13000.0,0.017115384615384616,0,0,1
14,122,2016,3,111450.0,2000.0,4,0,15950.0,6,18575.0,0.14311350381336924,0,0,0
42,89,2016,10,85000.0,1800.0,4,0,13950.0,6,14166.666666666666,0.16411764705882353,0,0,0
31,81,2006,11,292000.0,1500.0,0,1,3650.0,16,18250.0,0.0125,0,0,1
3,102,2006,11,252000.0,1600.0,4,1,2850.0,16,15750.0,0.01130952380952381,0,0,1
42,119,2012,6,186000.0,1400.0,3,0,7500.0,10,18600.0,0.04032258064516129,0,0,0
42,119,2004,6,291000.0,1600.0,4,1,4447.0,18,16166.666666666666,0.015281786941580756,0,0,1
18,40,2013,11,40000.0,1600.0,4,0,8499.0,9,4444.444444444444,0.212475,0,0,0
34,50,2010,4,184000.0,1200.0,0,1,4999.0,12,15333.333333333334,0.027168478260869565,0,0,1
1,15,2016,10,77000.0,2000.0,4,0,18950.0,6,12833.333333333334,0.2461038961038961,0,0,0
27,83,2011,4,155000.0,1200.0,4,0,6900.0,11,14090.90909090909,0.044516129032258066,0,0,1
43,102,2018,3,129000.0,2000.0,0,0,26990.0,4,32250.0,0.2092248062015504,0,0,0
25,88,2015,3,175000.0,2000.0,5,0,16990.0,7,25000.0,0.09708571428571429,0,1,0
6,77,2016,10,137000.0,1500.0,0,1,7490.0,6,22833.33333333333,0.05467153284671533,0,0,0
40,38,2006,10,223000.0,3500.0,3,0,8950.0,16,13937.5,0.040134529147982066,0,0,1
23,29,2015,4,112000.0,1600.0,4,1,10950.0,7,16000.0,0.09776785714285714,0,0,0
31,62,2011,6,299000.0,1500.0,0,1,6350.0,11,27181.81818181818,0.021237458193979934,0,0,1
23,48,2008,10,231000.0,1800.0,3,1,7999.0,14,16500.0,0.034627705627705625,0,0,1
40,123,2010,5,600000.0,1400.0,0,1,5555.0,12,50000.0,0.009258333333333334,0,0,1
3,102,2016,3,48000.0,1400.0,4,0,9950.0,6,8000.0,0.20729166666666668,0,0,0
42,89,2003,10,264000.0,1800.0,4,0,3750.0,19,13894.736842105263,0.014204545454545454,0,0,1
3,102,2016,3,62000.0,1400.0,4,0,10450.0,6,10333.333333333334,0.1685483870967742,0,0,0
20,63,2006,10,243000.0,2200.0,0,1,7999.0,16,15187.5,0.032917695473251025,0,0,1
6,77,2006,10,380000.0,1400.0,3,1,2000.0,16,23750.0,0.005263157894736842,0,0,1
23,48,2001,11,11111.0,2200.0,0,0,5000.0,21,529.0952380952381,0.4500045000450005,0,0,1
42,89,2006,10,222000.0,2000.0,4,1,5200.0,16,13875.0,0.023423423423423424,0,0,1
34,86,2008,11,237000.0,1898.0,0,1,5200.0,14,16928.571428571428,0.021940928270042195,0,0,1
6,77,2004,4,19528.0,1400.0,3,1,1450.0,18,1084.888888888889,0.0742523555919705,0,0,1
40,93,2008,4,190000.0,1500.0,4,0,6850.0,14,13571.42857142857,0.03605263157894737,0,0,1
42,37,2017,11,135000.0,1395.0,3,1,12300.0,5,27000.0,0.09111111111111111,0,0,0
45,102,2019,3,2000.0,1995.0,4,0,29900.0,3,666.6666666666666,14.95,0,0,0
29,102,2012,11,169000.0,1980.0,2,0,11600.0,10,16900.0,0.06863905325443787,0,1,0
42,121,1993,6,274000.0,2400.0,0,1,2400.0,29,9448.275862068966,0.008759124087591242,0,0,1
31,81,2004,11,240000.0,1500.0,0,1,3000.0,18,13333.333333333334,0.0125,0,0,1
28,23,2011,4,223000.0,1300.0,0,1,5850.0,11,20272.727272727272,0.02623318385650224,0,0,1
31,68,2016,3,163000.0,1500.0,0,0,12850.0,6,27166.666666666668,0.07883435582822086,0,0,0
6,78,2009,11,136000.0,1400.0,4,1,3400.0,13,10461.53846153846,0.025,0,0,1
28,65,2016,4,192000.0,1600.0,0,0,11950.0,6,32000.0,0.062239583333333334,0,0,0
28,23,2011,11,207000.0,1398.0,4,1,6200.0,11,18818.18181818182,0.02995169082125604,0,0,1
29,102,2007,4,200000.0,1600.0,4,1,3500.0,15,13333.333333333334,0.0175,0,0,1
23,48,2013,10,248000.0,2200.0,0,0,16400.0,9,27555.555555555555,0.06612903225806452,1,0,0
31,68,2018,3,148800.0,1500.0,0,0,13150.0,4,37200.0,0.0883736559139785,0,0,0
40,24,2015,4,166732.0,1800.0,2,0,13100.0,7,23818.85714285714,0.07856920087325768,0,1,0
11,84,2003,11,333333.0,1998.0,0,1,3500.0,19,17543.842105263157,0.0105000105000105,0,0,1
28,43,2005,1,264752.0,1400.0,4,1,3400.0,17,15573.64705882353,0.012842207046594549,0,0,1
2,9,2017,10,199000.0,2000.0,0,0,28200.0,5,39800.0,0.14170854271356784,0,0,0
40,24,2011,4,200000.0,1400.0,0,1,6999.0,11,18181.81818181818,0.034995,0,0,1
25,102,2015,3,28000.0,2000.0,4,0,12800.0,7,4000.0,0.45714285714285713,0,0,0
41,102,1997,10,120000.0,1500.0,4,1,25000.0,25,4800.0,0.20833333333333334,0,0,1
11,54,2008,4,209000.0,1490.0,0,1,3600.0,14,14928.57142857143,0.01722488038277512,0,0,1
31,62,2005,6,221000.0,1500.0,0,1,2550.0,17,13000.0,0.011538461538461539,0,0,1
6,77,2014,10,205045.0,1200.0,3,1,3900.0,8,25630.625,0.01902021507473969,0,0,0
2,130,2016,9,55000.0,1998.0,2,0,30000.0,6,9166.666666666666,0.5454545454545454,0,1,0
22,102,2020,3,7500.0,2500.0,4,0,25900.0,2,3750.0,3.453333333333333,1,0,0
23,48,2008,10,356000.0,2200.0,0,0,8800.0,14,25428.571428571428,0.024719101123595506,0,0,1
13,35,2013,3,170000.0,2200.0,0,0,16500.0,9,18888.88888888889,0.09705882352941177,1,0,0
40,93,2016,4,140000.0,1789.0,2,0,13550.0,6,23333.33333333333,0.09678571428571428,0,1,0
40,93,2016,4,163000.0,1798.0,2,0,11999.0,6,27166.666666666668,0.07361349693251534,0,1,0
27,128,2016,3,128000.0,1600.0,0,0,16299.0,6,21333.33333333333,0.1273359375,0,0,0
41,2,1989,10,46700.0,1600.0,3,1,750.0,33,1415.1515151515152,0.016059957173447537,0,0,1
40,44,2016,10,91000.0,1800.0,4,0,11100.0,6,15166.666666666666,0.12197802197802197,0,0,0
25,102,2017,9,53000.0,2400.0,0,0,24950.0,5,10600.0,0.4707547169811321,1,0,0
43,102,2015,11,215000.0,2400.0,5,0,13900.0,7,30714.285714285717,0.06465116279069767,1,1,0
23,48,2013,11,200000.0,2200.0,0,0,15900.0,9,22222.222222222223,0.0795,1,0,0
42,61,1994,4,300000.0,1600.0,4,1,1350.0,28,10714.285714285714,0.0045,0,0,1
38,102,2001,3,150000.0,2000.0,3,0,3399.0,21,7142.857142857143,0.02266,0,0,1
11,52,2016,11,203000.0,1500.0,0,1,7700.0,6,33833.333333333336,0.03793103448275862,0,0,0
28,46,2011,4,77000.0,1200.0,4,1,5300.0,11,7000.0,0.06883116883116883,0,0,1
19,53,2012,3,162170.0,2200.0,0,0,13200.0,10,16217.0,0.08139606585681693,1,0,0
28,23,2007,11,222999.0,1298.0,0,1,4400.0,15,14866.6,0.019731030183991857,0,0,1
23,48,2008,10,210000.0,3000.0,0,0,3300.0,14,15000.0,0.015714285714285715,0,0,1
31,81,2012,11,185000.0,1500.0,0,1,6800.0,10,18500.0,0.036756756756756756,0,0,0
29,102,2001,6,150000.0,2000.0,0,1,1199.0,21,7142.857142857143,0.007993333333333333,0,0,1
6,78,2007,11,354811.0,1500.0,0,1,2900.0,15,23654.066666666666,0.00817336553827249,0,0,1
42,89,1998,10,315000.0,1600.0,3,1,2700.0,24,13125.0,0.008571428571428572,0,0,1
27,21,1996,4,262711.0,1400.0,4,1,1999.0,26,10104.26923076923,0.007609121810658861,0,0,1
28,23,2010,11,198000.0,1300.0,0,1,5350.0,12,16500.0,0.02702020202020202,0,0,1
